date,type,address,city,zip,price,beds,baths,neighborhood,sqft,lotsize,year,hoa,url,mls,latitude,longitude,dist
July-6-2023,singlefamily,15 Hanson St,Somerville,2143,925000,2,1,Duck Village,902,2295,1895,NA,https://www.redfin.com/MA/Somerville/15-Hanson-St-02143/home/8745886,73103518,42.3802038,-71.1059799,1.298778801
June-30-2023,condo,44 Highland Ave Unit 3B,Somerville,2143,373000,1,1,Somerville,355,NA,1895,293,https://www.redfin.com/MA/Somerville/44-Highland-Ave-02143/unit-3B/home/12403936,73116669,42.3853619,-71.0953576,2.343938361
November-4-2022,multifamily,159-161 Chestnut St,Cambridge,2139,2300000,5,4,Cambridgeport,3173,3683,1895,NA,https://www.redfin.com/MA/Cambridge/159-Chestnut-St-02139/home/11561023,73038105,42.3579075,-71.110667,1.876524526
October-27-2022,condo,40 Dartmouth St #2,Somerville,2145,720000,3,1.5,Winter Hill,1184,NA,1895,252,https://www.redfin.com/MA/Somerville/40-Dartmouth-St-02145/unit-2/home/11432602,73032618,42.3921511,-71.0964582,2.774933018
April-24-2023,condo,218 Summer St #2,Somerville,2145,1050000,3,2,Spring Hill,1719,NA,1896,165,https://www.redfin.com/MA/Somerville/218-Summer-St-02143/unit-2/home/8750432,73086935,42.3884611,-71.110942,1.782091999
June-27-2023,condo,82 Munroe St #3,Somerville,2143,501000,1,1,Somerville,522,NA,1896,374,https://www.redfin.com/MA/Somerville/82-Munroe-St-02143/unit-3/home/8751828,73109304,42.3824041,-71.0946709,2.227819757
April-18-2023,condo,28 Gorham St #1,Cambridge,2138,1390000,2,1.5,Agassiz,1240,NA,1897,267,https://www.redfin.com/MA/Cambridge/28-Gorham-St-02138/unit-1/home/11573262,73090088,42.3812107,-71.1145811,0.921861417
April-27-2023,singlefamily,98 Reed St,Cambridge,2140,1035000,3,1.5,North Cambridge,1104,1740,1897,NA,https://www.redfin.com/MA/Cambridge/98-Reed-St-02140/home/11581023,73083448,42.3960754,-71.1323471,2.732062357
December-7-2022,condo,26 Adams St #3,Somerville,2145,1125000,4,2,Magoun Square,2070,NA,1897,420,https://www.redfin.com/MA/Somerville/26-Adams-St-02145/unit-3/home/12389769,73046290,42.394272,-71.101085,2.732295886
September-29-2023,multifamily,130 Garden St,Cambridge,2138,1400000,2,2,Cambridge,2433,3721,1897,NA,https://www.redfin.com/MA/Cambridge/130-Garden-St-02138/home/11589191,73146344,42.384542,-71.131141,1.574935633
October-28-2022,condo,133 River St #2,Cambridge,2139,975000,2,2,Riverside,1293,NA,1899,308,https://www.redfin.com/MA/Cambridge/133-River-St-02139/unit-2/home/11602798,73037363,42.3639405,-71.1090387,1.351833804
April-10-2023,townhouse,108 Gilman #3,Somerville,2145,750000,2,2,Winter Hill,1000,NA,1900,162,https://www.redfin.com/MA/Somerville/108-Gilman-St-02145/unit-3/home/181788920,73080845,42.3864994,-71.093332,2.552841486
April-14-2023,singlefamily,81 Lowell St,Somerville,2143,1130000,4,2,Spring Hill,2414,3215,1900,NA,https://www.redfin.com/MA/Somerville/81-Lowell-St-02143/home/8707770,73085865,42.3871049,-71.1099279,1.678274126
April-20-2023,singlefamily,9 Virginia St,Somerville,2145,856000,4,1,East Somerville,1650,2640,1900,NA,https://www.redfin.com/MA/Somerville/9-Virginia-St-02145/home/8732040,73090264,42.3863989,-71.0914444,2.676627321
April-24-2023,condo,316 Beacon St #2,Somerville,2143,815000,2,1,Somerville,1000,NA,1900,297,https://www.redfin.com/MA/Somerville/316-Beacon-St-02143/unit-2/home/179754866,73085234,42.384177,-71.1139863,1.247522874
April-25-2023,condo,44 Bigelow St Unit B,Cambridge,2139,1260000,2,2,Cambridge,1298,NA,1900,200,https://www.redfin.com/MA/Cambridge/44-Bigelow-St-02139/unit-B/home/11566741,73090516,42.3687311,-71.1045013,1.309808656
April-27-2023,condo,51 Central St #2,Somerville,2143,1115000,3,2,Somerville,1739,NA,1900,154,https://www.redfin.com/MA/Somerville/51-Central-St-02143/unit-2/home/145895021,73078596,42.3866528,-71.1044536,1.882044817
April-28-2023,condo,31 Gorham St Unit B,Somerville,2144,910000,3,1,Davis Square,1165,NA,1900,217,https://www.redfin.com/MA/Somerville/31-Gorham-St-02144/unit-B/home/170676034,73092426,42.3989485,-71.1261216,2.881896843
August-11-2023,condo,358 Washington St #2,Somerville,2143,912000,3,2,Inman Square,1287,NA,1900,185,https://www.redfin.com/MA/Somerville/358-Washington-St-02143/unit-2/home/18906984,73132581,42.3788715,-71.1032303,1.423421387
August-11-2023,condo,71 School St #2,Somerville,2143,1800000,5,5,Union Square,3327,NA,1900,200,https://www.redfin.com/MA/Somerville/71-School-St-02143/unit-2/home/185561631,73117396,42.3846641,-71.099942,1.993237373
August-11-2023,multifamily,11 Auburn Ave,Somerville,2145,855000,3,2,East Somerville,2086,6260,1900,NA,https://www.redfin.com/MA/Somerville/11-Auburn-Ave-02145/home/8737908,73100531,42.38424,-71.0900981,2.65545208
August-11-2023,townhouse,61 Myrtle St #3,Somerville,2145,1175000,4,3.5,East Somerville,2049,NA,1900,102,https://www.redfin.com/MA/Somerville/61-Myrtle-St-02145/unit-3/home/172272273,73118626,42.383847,-71.0834911,3.134877735
August-14-2023,condo,22 Claremon #2,Somerville,2144,1275000,3,3,Davis Square,1608,NA,1900,215,https://www.redfin.com/MA/Somerville/22-Claremon-St-02144/unit-2/home/18863969,73109894,42.4010336,-71.1270977,3.125629979
August-16-2023,singlefamily,29 Day St,Somerville,2144,2142500,4,3.5,Davis Square,2366,1781,1900,NA,https://www.redfin.com/MA/Somerville/29-Day-St-02144/unit-29/home/40352173,73121572,42.3953512,-71.1245902,2.46457544
August-17-2023,townhouse,38 Fenwick St #38,Somerville,2145,1100000,3,3,Somerville,1965,NA,1900,180,https://www.redfin.com/MA/Somerville/38-Fenwick-St-02145/unit-38/home/185850696,73125818,42.3954682,-71.0949193,3.137930601
August-25-2023,multifamily,34 Laurel St,Somerville,2143,1700000,4,2,Somerville,2939,10260,1900,NA,https://www.redfin.com/MA/Somerville/34-Laurel-St-02143/home/8718887,73127652,42.3844022,-71.1047986,1.676237907
August-25-2023,multifamily,64 Moreland St,Somerville,2145,1430000,9,3,Somerville,3009,2395,1900,NA,https://www.redfin.com/MA/Somerville/64-Moreland-St-02145/home/8713606,73132201,42.3981893,-71.0970617,3.278177354
August-28-2023,multifamily,37 Warner St,Somerville,2144,1295000,7,3,Somerville,3490,4065,1900,NA,https://www.redfin.com/MA/Somerville/37-Warner-St-02144/home/8694074,73135574,42.4019534,-71.114795,3.175165474
August-29-2023,condo,12 Morton St #2,Somerville,2145,790000,2,2,East Somerville,952,NA,1900,150,https://www.redfin.com/MA/Somerville/12-Morton-St-02145/unit-2/home/148130771,73135251,42.3820295,-71.0877591,2.735059264
August-30-2023,multifamily,192 Washington St,Somerville,2143,1049000,6,2,Union Square,2080,4948,1900,NA,https://www.redfin.com/MA/Somerville/192-Washington-St-02143/home/8733165,73153643,42.3794833,-71.0908849,2.403020383
August-31-2023,condo,46 Shepard St #32,Cambridge,2138,920000,1,1,Cambridge,874,NA,1900,519,https://www.redfin.com/MA/Cambridge/46-Shepard-St-02138/unit-32/home/11585911,73137691,42.3805574,-71.1234498,0.856588533
August-9-2023,condo,98 Electric Ave #2,Somerville,2144,850000,2,1,Teele Square,1220,NA,1900,177,https://www.redfin.com/MA/Somerville/98-Electric-Ave-02144/unit-2/home/8749303,73128181,42.4039092,-71.1260237,3.42306798
December-15-2022,multifamily,17-19 Walnut Rd,Somerville,2145,1005000,5,2,Winter Hill,3032,3017,1900,NA,https://www.redfin.com/MA/Somerville/17-Walnut-Rd-02145/home/8727500,73049066,42.390445,-71.0920919,2.900325127
December-2-2022,singlefamily,40 Partridge Ave,Somerville,2145,849900,3,1,Magoun Square,1362,3360,1900,NA,https://www.redfin.com/MA/Somerville/40-Partridge-Ave-02145/home/8709630,73050269,42.3943849,-71.103468,2.642830997
December-23-2022,condo,14-16 Hillside Park #4,Somerville,2143,675000,2,1,Union Square,854,NA,1900,175,https://www.redfin.com/MA/Somerville/14-Hillside-Park-02143/unit-4/home/181765674,73036611,42.382284,-71.0969741,2.053090999
February-1-2023,multifamily,20-22 Glendale Ave,Somerville,2144,865000,5,2,Somerville,2540,4158,1900,NA,https://www.redfin.com/MA/Somerville/20-Glendale-Ave-02144/home/8690721,73034110,42.3996563,-71.1291705,3.018712472
February-28-2023,condo,221 Harvard St #2,Cambridge,2139,929000,3,1,Central Square,1050,NA,1900,450,https://www.redfin.com/MA/Cambridge/221-Harvard-St-02139/unit-2/home/11558188,73075117,42.367659,-71.0993381,1.747066473
February-28-2023,multifamily,246 Broadway,Somerville,2145,1000000,4,2,Somerville,1903,3660,1900,NA,https://www.redfin.com/MA/Somerville/246-Broadway-02145/home/8731053,73069419,42.3902423,-71.0900022,3.019553816
January-10-2023,condo,5 Arcadia St #3,Cambridge,2140,752345,2,1,Cambridge,858,NA,1900,225,https://www.redfin.com/MA/Cambridge/5-Arcadia-St-02140/unit-3/home/11573762,73060973,42.3838824,-71.114697,1.198076833
January-24-2023,singlefamily,16 Broadway Pl,Somerville,2145,755000,4,2,Somerville,1218,2317,1900,NA,https://www.redfin.com/MA/Somerville/16-Broadway-Pl-02145/home/8736587,73057350,42.3862701,-71.081556,3.386716517
January-26-2023,singlefamily,11R Berkeley St,Somerville,2143,800000,2,1,Somerville,1238,1955,1900,NA,https://www.redfin.com/MA/Somerville/11R-Berkeley-St-02143/home/183224448,73063566,42.3860538,-71.1002314,2.074590207
July-11-2023,condo,988 Memorial Dr #486,Cambridge,2138,620000,1,1,Cambridge,490,NA,1900,313,https://www.redfin.com/MA/Cambridge/988-Memorial-Dr-02138/unit-486/home/11575260,73124982,42.3730207,-71.1257769,0.56104684
July-12-2023,townhouse,6 Oak St #6,Cambridge,2139,1150000,3,1,Inman Square,1165,NA,1900,200,https://www.redfin.com/MA/Cambridge/6-Oak-St-02139/unit-6/home/11549304,73109871,42.3738845,-71.0997324,1.584862001
July-13-2023,multifamily,44-46 Sycamore St,Somerville,2143,1000000,6,2.5,Winter Hill,2806,2337,1900,NA,https://www.redfin.com/MA/Somerville/44-Sycamore-St-02143/home/8745615,73118231,42.3896125,-71.1008915,2.322616258
July-14-2023,condo,32 Lexington Ave #2,Somerville,2144,1425000,3,2.5,Davis Square,1975,NA,1900,185,https://www.redfin.com/MA/Somerville/32-Lexington-Ave-02144/unit-2/home/105518291,73118352,42.3937806,-71.1129845,2.300303059
July-14-2023,condo,19 Stone Ave Unit B (2nd fl),Somerville,2143,770000,2,1,Union Square,1147,NA,1900,200,https://www.redfin.com/MA/Somerville/19-Stone-Ave-02143/unit-B/home/11796031,73117790,42.3802954,-71.0952256,2.092331668
July-14-2023,singlefamily,19 Wellington Ave,Somerville,2145,979900,3,1.5,Somerville,1732,4147,1900,NA,https://www.redfin.com/MA/Somerville/19-Wellington-Ave-02145/home/8731199,73120968,42.389506,-71.0904872,2.938059843
July-14-2023,singlefamily,15 Loring St,Somerville,2143,2050000,5,2.5,Inman Square,2393,2803,1900,NA,https://www.redfin.com/MA/Somerville/15-Loring-St-02143/home/8745750,73106398,42.3831669,-71.1036073,1.654206231
July-19-2023,multifamily,16 Westminster St,Somerville,2144,1400000,8,2.5,Somerville,3445,4837,1900,NA,https://www.redfin.com/MA/Somerville/16-Westminster-St-02144/home/8689358,73113213,42.4036092,-71.1262609,3.393532206
July-21-2023,condo,161 College Ave #1,Somerville,2144,730000,2,2,Somerville,1112,NA,1900,200,https://www.redfin.com/MA/Somerville/161-College-Ave-02144/unit-1/home/11433244,73122374,42.4025023,-71.1167273,3.222811089
July-26-2023,condo,9 Silvey Pl #3,Somerville,2143,885000,2,1.5,Spring Hill,1077,NA,1900,150,https://www.redfin.com/MA/Somerville/9-Silvey-Pl-02143/unit-3/home/110338351,73121601,42.3872212,-71.1109363,1.65494861
July-28-2023,multifamily,15-17 Stanford Ter,Somerville,2143,1250000,6,3,Spring Hill,2168,4200,1900,NA,https://www.redfin.com/MA/Somerville/15-Stanford-Ter-02143/home/17545398,73124675,42.3849237,-71.1136103,1.33619318
July-3-2023,condo,9A Harrison Rd Unit 9A,Somerville,2144,1550000,3,3,Somerville,2202,NA,1900,200,https://www.redfin.com/MA/Somerville/9-Harrison-Rd-02144/unit-9A/home/185451298,73113525,42.3983473,-71.1273518,2.839155698
July-31-2023,condo,37 Chester St #1,Somerville,2144,1140000,2,2,Somerville,1435,NA,1900,459,https://www.redfin.com/MA/Somerville/37-Chester-St-02144/unit-1/home/8755722,73115552,42.3945572,-71.1234314,2.361228388
July-31-2023,condo,27 Ossipee Rd #1,Somerville,2144,873750,3,1.5,Somerville,1348,NA,1900,166,https://www.redfin.com/MA/Somerville/27-Ossipee-Rd-02144/unit-1/home/8754701,73128130,42.4035293,-71.1226849,3.345461429
July-31-2023,multifamily,24 Preston Rd,Somerville,2143,1450000,5,3,Somerville,3119,4723,1900,NA,https://www.redfin.com/MA/Somerville/24-Preston-Rd-02143/home/8718275,73122372,42.3839873,-71.1018897,1.821195015
July-7-2023,condo,75 Richdale Ave #18,Cambridge,2140,1609800,3,3,Porter Square,2501,NA,1900,602,https://www.redfin.com/MA/Cambridge/75-Richdale-Ave-02140/unit-18/home/11583934,73124297,42.388739,-71.1235546,1.726379613
July-7-2023,townhouse,155 Brookline St #6,Cambridge,2139,1475000,2,2,Cambridgeport,1550,NA,1900,400,https://www.redfin.com/MA/Cambridge/155-Brookline-St-02139/unit-6/home/11550051,73117436,42.3603819,-71.1052553,1.855552489
June-13-2023,multifamily,24 Spencer Ave,Somerville,2144,1475000,6,2,Somerville,3308,3437,1900,NA,https://www.redfin.com/MA/Somerville/24-Spencer-Ave-02144/home/8700831,73096604,42.3931428,-71.113143,2.228163878
June-14-2023,condo,55 Magazine St #39,Cambridge,2139,735000,1,1,Cambridgeport,673,NA,1900,293,https://www.redfin.com/MA/Cambridge/55-Magazine-St-02139/unit-39/home/28439766,73112350,42.3626614,-71.1076822,1.532715781
June-14-2023,condo,8-C Sycamore St Unit C,Somerville,2143,975000,2,2,Somerville,1032,NA,1900,225,https://www.redfin.com/MA/Somerville/8-Sycamore-St-02143/unit-C/home/185047723,73097388,42.388412,-71.101834,2.170535455
June-15-2023,multifamily,30 Cherry St,Somerville,2144,1520000,5,2,Somerville,3107,10191,1900,NA,https://www.redfin.com/MA/Somerville/30-Cherry-St-02144/home/8702211,73101238,42.3908142,-71.1156057,1.936495196
June-20-2023,multifamily,86-88 Partridge Ave,Somerville,2145,1180000,4,3,Somerville,3739,2475,1900,NA,https://www.redfin.com/MA/Somerville/86-Partridge-Ave-02145/home/8709121,73109756,42.396102,-71.1022653,2.857963246
June-26-2023,condo,77 Avon St #1,Somerville,2143,780000,2,1.5,Spring Hill,922,NA,1900,217,https://www.redfin.com/MA/Somerville/77-Avon-St-02143/unit-1/home/12389770,73113994,42.3864612,-71.1038217,1.899362445
June-27-2023,condo,55 Springfield #1,Somerville,2143,1513499,3,3.5,Somerville,2939,NA,1900,197,https://www.redfin.com/MA/Somerville/55-Springfield-St-02143/unit-1/home/184873497,73092384,42.3759507,-71.0995222,1.623039603
June-28-2023,singlefamily,21 Bowdoin St,Somerville,2143,1498500,3,2.5,Union Square,1690,2145,1900,NA,https://www.redfin.com/MA/Somerville/21-Bowdoin-St-02143/home/8746920,73112409,42.3786421,-71.1010076,1.582501375
June-29-2023,condo,69 Dartmouth St #69,Belmont,2478,781000,2,1,Belmont,1443,NA,1900,230,https://www.redfin.com/MA/Belmont/69-Dartmouth-St-02478/unit-69/home/185387301,73110136,42.3785712,-71.1568504,3.161468047
June-30-2023,condo,9 Moreland St #9,Somerville,2145,745000,3,1,Somerville,1275,NA,1900,240,https://www.redfin.com/MA/Somerville/9-Moreland-St-02145/unit-9/home/185158856,73100660,42.3964656,-71.0982284,3.065290302
June-30-2023,townhouse,17 Roberts Rd Unit B,Cambridge,2138,1995000,3,3,Cambridge,1636,NA,1900,350,https://www.redfin.com/MA/Cambridge/17-Roberts-Rd-02138/unit-B/home/11572022,73103798,42.3760188,-71.1091315,0.855062027
June-5-2023,multifamily,30 Otis St,Somerville,2145,1450000,8,3,Somerville,3479,3500,1900,NA,https://www.redfin.com/MA/Somerville/30-Otis-St-02145/home/8747634,73104033,42.3874893,-71.0888735,2.920205159
June-6-2023,condo,320 Columbia #3,Cambridge,2141,850000,2,1,Inman Square,918,NA,1900,145,https://www.redfin.com/MA/Cambridge/320-Columbia-St-02141/unit-3/home/137767321,73105869,42.3709038,-71.0953994,1.964001803
June-6-2023,multifamily,15 Claremon St,Somerville,2144,1670000,6,3,Davis Square,3954,4500,1900,NA,https://www.redfin.com/MA/Somerville/15-Claremon-St-02144/home/8690307,73087728,42.4014302,-71.1271893,3.170370538
June-9-2023,multifamily,16-18 Knapp St,Somerville,2143,1550000,6,4,Prospect Hill,3048,3037,1900,NA,https://www.redfin.com/MA/Somerville/16-Knapp-St-02143/home/8718521,73103336,42.3827252,-71.1025396,1.692359092
March-15-2023,condo,7 Silvey Pl #1,Somerville,2143,865000,2,1.5,Somerville,1110,NA,1900,150,https://www.redfin.com/MA/Somerville/7-Silvey-Pl-02143/unit-1/home/160608608,73077515,42.3871542,-71.1109885,1.646395627
March-17-2023,condo,5 Cooney St #1,Somerville,2143,630000,2,1,Somerville,741,NA,1900,185,https://www.redfin.com/MA/Somerville/5-Cooney-St-02143/unit-1/home/8725529,73075237,42.376153,-71.1042572,1.245273067
March-2-2023,condo,16 Lee St #2,Somerville,2145,1100000,4,3,Winter Hill,1741,NA,1900,175,https://www.redfin.com/MA/Somerville/16-Lee-St-02145/unit-2/home/182637188,73070379,42.3904772,-71.0994368,2.473353118
March-24-2023,condo,101 Gore St #2,Cambridge,2141,435000,1,1,Cambridge,431,NA,1900,237,https://www.redfin.com/MA/Cambridge/101-Gore-St-02141/unit-2/home/21621641,73081648,42.3723006,-71.0824053,3.013018619
March-28-2023,multifamily,82 Bromfield Rd,Somerville,2144,1530000,7,2,Tufts University,3285,3440,1900,NA,https://www.redfin.com/MA/Somerville/82-Bromfield-Rd-02144/home/8693665,73079165,42.4039726,-71.1166192,3.386724045
March-3-2023,townhouse,39 Lowell St #39,Somerville,2143,875000,2,1.5,Spring Hill,1296,NA,1900,250,https://www.redfin.com/MA/Somerville/39-Lowell-St-02143/unit-39/home/11796007,73076052,42.3859272,-71.1108292,1.527917221
March-31-2023,condo,14 Sacramento St #2,Cambridge,2138,1305000,2,1.5,Agassiz,1730,NA,1900,500,https://www.redfin.com/MA/Cambridge/14-Sacramento-St-02138/unit-2/home/11574549,73081073,42.3823478,-71.1182384,0.975812517
March-7-2023,condo,35 Skehan St #1,Somerville,2143,598000,1,1,Somerville,740,NA,1900,153,https://www.redfin.com/MA/Somerville/35-Skehan-St-02143/unit-1/home/11796059,73074947,42.3798622,-71.1062069,1.26203934
March-8-2023,condo,157 College Ave #1,Somerville,2144,1000000,3,3,Davis Square,1648,NA,1900,164,https://www.redfin.com/MA/Somerville/157-College-Ave-02144/unit-1/home/12403927,73071734,42.4022726,-71.1166734,3.197546447
May-12-2023,condo,11 Preston Rd #2,Somerville,2143,920000,2,2,Spring Hill,1094,NA,1900,204,https://www.redfin.com/MA/Somerville/11-Preston-Rd-02143/unit-2/home/173732657,73093261,42.38416,-71.101379,1.865882333
May-16-2023,condo,5 Vinal Ave #2,Somerville,2143,775000,2,2,Union Square,1064,NA,1900,137,https://www.redfin.com/MA/Somerville/5-Vinal-Ave-02143/unit-2/home/40329174,73097149,42.3823625,-71.0979758,1.985078513
May-2-2023,multifamily,9 Packard Ave,Somerville,2144,1225000,7,2.5,Somerville,3091,3654,1900,NA,https://www.redfin.com/MA/Somerville/9-Packard-Ave-02144/home/8689166,73076518,42.4025435,-71.1244769,3.253291795
May-24-2023,condo,357 Medford St #1,Somerville,2145,670000,2,1,Somerville,1058,NA,1900,200,https://www.redfin.com/MA/Somerville/357-Medford-St-02145/unit-1/home/8722373,73083267,42.388926,-71.0966903,2.505219516
May-31-2023,condo,74 Josephine Ave Unit A,Somerville,2144,800000,2,1,Ball Square,1280,NA,1900,418,https://www.redfin.com/MA/Somerville/74-Josephine-Ave-02144/unit-A/home/8749197,73103675,42.3978431,-71.1136427,2.734442597
May-9-2023,condo,79 Belmont #79,Somerville,2143,1300000,4,3,Somerville,2045,NA,1900,200,https://www.redfin.com/MA/Somerville/79-Belmont-St-02143/unit-79/home/185138583,73099670,42.3882,-71.1082105,1.851657503
November-1-2022,townhouse,42 Puritan Rd #42,Somerville,2145,1075000,3,2,Ten Hills,1862,NA,1900,139,https://www.redfin.com/MA/Somerville/42-Puritan-Rd-02145/unit-42/home/181498010,73033921,42.3965241,-71.0870805,3.660662887
November-10-2022,condo,9 Joseph St #1,Somerville,2143,675000,2,1,Union Square,774,NA,1900,70,https://www.redfin.com/MA/Somerville/9-Joseph-St-02143/unit-1/home/40357433,73041126,42.3775795,-71.0973866,1.83178294
November-15-2022,multifamily,106 Beacon St,Somerville,2143,1700000,6,3,Somerville,3981,3519,1900,NA,https://www.redfin.com/MA/Somerville/106-Beacon-St-02143/home/8725637,73035791,42.3773923,-71.1056499,1.176234278
November-18-2022,multifamily,63 Putnam St,Somerville,2143,1300000,3,2,Somerville,1946,5599,1900,NA,https://www.redfin.com/MA/Somerville/63-Putnam-St-02143/home/8723272,73008949,42.3856923,-71.0970409,2.252252041
November-3-2022,condo,16B Evergreen Ave Unit 16B,Somerville,2145,1400000,3,3,Winter Hill,2360,NA,1900,170,https://www.redfin.com/MA/Somerville/16-Evergreen-Ave-02145/unit-16B/home/181762730,73036357,42.3910999,-71.0952976,2.755645546
November-30-2022,condo,416 Medford St #2,Somerville,2145,690000,3,2,Magoun Square,1001,NA,1900,250,https://www.redfin.com/MA/Somerville/416-Medford-St-02145/unit-2/home/104019354,73043410,42.3914676,-71.099847,2.537022001
November-9-2022,multifamily,10 Loring St,Somerville,2143,1525000,3,2.5,Somerville,2037,3213,1900,NA,https://www.redfin.com/MA/Somerville/10-Loring-St-02143/home/8745756,73039075,42.3831365,-71.1040316,1.625450672
October-19-2022,condo,117 Heath St #1,Somerville,2145,565000,1,1,Somerville,633,NA,1900,122,https://www.redfin.com/MA/Somerville/117-Heath-St-02145/unit-1/home/112941601,73033381,42.396225,-71.0973183,3.085709134
October-21-2022,singlefamily,80 Craigie St,Somerville,2143,923000,4,1.5,Somerville,1834,2555,1900,NA,https://www.redfin.com/MA/Somerville/80-Craigie-St-02143/home/8707456,73036313,42.3882235,-71.1110428,1.754458629
October-3-2022,condo,7 Thurston St #1,Somerville,2145,647500,2,2,Somerville,1282,NA,1900,200,https://www.redfin.com/MA/Somerville/7-Thurston-St-02145/unit-1/home/145278199,73033177,42.3899087,-71.098643,2.469407171
October-31-2022,condo,18 South St #2,Somerville,2143,545000,2,1,Union Square,769,NA,1900,175,https://www.redfin.com/MA/Somerville/18-South-St-02143/unit-2/home/28531510,73035489,42.3741055,-71.0889839,2.469126921
October-7-2022,singlefamily,31 Ames St,Somerville,2145,1588000,4,2,Somerville,2581,3049,1900,NA,https://www.redfin.com/MA/Somerville/31-Ames-St-02145/home/8716157,73021229,42.3926441,-71.1022059,2.53007056
September-15-2023,condo,7 Appleton St #7,Somerville,2144,1399000,3,2,Davis Square,2314,NA,1900,317,https://www.redfin.com/MA/Somerville/7-Appleton-St-02144/unit-7/home/49743061,73149712,42.3966746,-71.1157455,2.582554045
September-15-2023,multifamily,21-23 Elm Pl,Somerville,2143,1025000,4,2,Spring Hill,1951,4227,1900,NA,https://www.redfin.com/MA/Somerville/21-Elm-Pl-02143/home/186273421,73142995,42.3856504,-71.10797,1.619302207
September-15-2023,townhouse,20 Lafayette St #20,Arlington,2474,1500000,4,4.5,East Arlington,2487,NA,1900,200,https://www.redfin.com/MA/Arlington/20-Lafayette-St-02474/unit-20/home/185426200,73111450,42.4010385,-71.138064,3.433153367
September-18-2023,condo,85 Richdale Ave #4,Cambridge,2140,855000,2,2,Porter Square,1210,NA,1900,442,https://www.redfin.com/MA/Cambridge/85-Richdale-Ave-02140/unit-4/home/11601144,73148555,42.3889049,-71.1241901,1.756373235
September-22-2023,condo,85 Richdale Ave #5,Cambridge,2140,1005000,2,2,Porter Square,1104,NA,1900,461,https://www.redfin.com/MA/Cambridge/85-Richdale-Ave-02140/unit-5/home/11600211,73149636,42.3889049,-71.1241901,1.756373235
September-22-2023,condo,10 Josephine Ave #1,Somerville,2144,965000,2,2,Davis Square,1218,NA,1900,285,https://www.redfin.com/MA/Somerville/10-Josephine-Ave-02144/unit-1/home/40100171,73149404,42.3958693,-71.1149591,2.501174455
September-28-2023,condo,59 Marshall St #2,Somerville,2145,650500,2,1,Somerville,1173,NA,1900,212,https://www.redfin.com/MA/Somerville/59-Marshall-St-02145/unit-2/home/8722026,73155009,42.3900443,-71.0947805,2.705027509
September-28-2023,multifamily,40 Central Rd,Somerville,2143,1225000,6,3,Somerville,3637,3186,1900,NA,https://www.redfin.com/MA/Somerville/40-Central-Rd-02143/home/8716969,73155312,42.38906,-71.1016111,2.237491579
September-30-2022,multifamily,42 Moore St,Somerville,2144,1174500,6,3,Somerville,1930,4000,1900,NA,https://www.redfin.com/MA/Somerville/42-Moore-St-02144/home/11795414,72995568,42.4011857,-71.127932,3.157421887
September-30-2022,singlefamily,256 Concord Ave,Cambridge,2138,1790000,0,2,West Cambridge,2762,4003,1900,NA,https://www.redfin.com/MA/Cambridge/256-Concord-Ave-02138/home/181334584,73030516,42.3831165,-71.1329453,1.561195197
September-5-2023,multifamily,38 Vernon St,Somerville,2145,900000,7,2,Somerville,2480,3527,1900,NA,https://www.redfin.com/MA/Somerville/38-Vernon-St-02145/home/8710291,73138831,42.3917837,-71.103275,2.401935048
April-14-2023,condo,1 Hancock Pl #1,Cambridge,2139,800000,1,2,Cambridge,831,NA,1902,135,https://www.redfin.com/MA/Cambridge/1-Hancock-Pl-02139/unit-1/home/184747210,73089340,42.3696538,-71.1071464,1.069264098
December-23-2022,condo,7 Springfield St #2,Cambridge,2139,517000,1,1,Inman Square,526,NA,1902,200,https://www.redfin.com/MA/Cambridge/7-Springfield-St-02139/unit-2/home/182891798,73059359,42.3739814,-71.1002578,1.541920693
December-29-2022,condo,7 Springfield St #3,Cambridge,2139,639000,1,1,Inman Square,604,NA,1902,200,https://www.redfin.com/MA/Cambridge/7-Springfield-St-02139/unit-3/home/182594828,73054513,42.3739814,-71.1002578,1.541920693
February-17-2023,townhouse,68 Howard St #68,Cambridge,2139,1150000,3,2,Riverside,1275,NA,1902,300,https://www.redfin.com/MA/Cambridge/68-Howard-St-02139/unit-68/home/137135648,73070636,42.3661606,-71.1108257,1.066677973
July-7-2023,townhouse,6 Bond St #1,Cambridge,2138,3150000,3,2.5,West Cambridge,2390,NA,1902,500,https://www.redfin.com/MA/Cambridge/6-Bond-St-02138/unit-1/home/45474150,73106706,42.3807007,-71.1268179,1.018884779
March-1-2023,multifamily,38 Jefferson St,Cambridge,2141,1475000,6,3,Kendall Square,3288,1375,1902,NA,https://www.redfin.com/MA/Cambridge/38-Jefferson-St-02141/home/11554493,73058934,42.3730551,-71.0900053,2.38527832
May-22-2023,condo,11 Max Ave Unit B,Cambridge,2141,585000,1,1,Cambridge,680,NA,1902,390,https://www.redfin.com/MA/Cambridge/11-Max-Ave-02141/unit-B/home/103649904,73089575,42.3715483,-71.0875788,2.594165482
May-26-2023,condo,16 Cambridge Ter #1,Cambridge,2140,920000,2,1.5,Porter Square,981,NA,1902,315,https://www.redfin.com/MA/Cambridge/16-Cambridge-Ter-02140/unit-1/home/19003218,73100120,42.3880443,-71.1228733,1.639172925
